databaseID,nameSubjectText,nameSubjectURI
3107757,"Willimantic Linen Company",
3107775,"Willimantic Linen Company",
3107791,"Willimantic Linen Company",
3107807,"Willimantic Linen Company",
3107828,"Willimantic Linen Company",
3107846,"Willimantic Linen Company",
3107859,"Willimantic Linen Company",
3107877,"Willimantic Linen Company",
3107895,"Willimantic Linen Company",
3107916,"Willimantic Linen Company",
3107934,"Willimantic Linen Company",
3107945,"Gates, Horatio, 1728-1806","http://id.loc.gov/authorities/names/n79139464"
3107951,"Willimantic Linen Company",
3108905,"United States. Army. Volunteer Cavalry, 1st",
3110615,"Carpenters' Hall (Philadelphia, Pa.)",
3110615,"Penn, William, 1644-1718","http://id.loc.gov/authorities/names/n80013224"
3110615,"Independence Hall (Philadelphia, Pa.)",
3110615,"Ross, Betsy, 1752-1836","http://id.loc.gov/authorities/names/n50082075"
3114518,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114534,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114552,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114571,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114571,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114585,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114585,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114604,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114604,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114622,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114641,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114641,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114658,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114673,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114673,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114692,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114708,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114723,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114723,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114742,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114753,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114784,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114800,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114800,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114898,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114917,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114917,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114948,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114948,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114981,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114981,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3114997,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3114997,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3115018,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3115018,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3115032,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3115032,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3115050,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3115050,"Stowe, C. E. (Calvin Ellis), 1802-1886",
3115063,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3115109,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3115131,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3115147,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3115161,"Stowe, Harriet Beecher, 1811-1896","http://id.loc.gov/authorities/names/n79093331"
3117677,"Dade, Francis Langhorne, 1793?-1835","http://id.loc.gov/authorities/names/n94056731"
3117694,"Castillo de San Marcos (Saint Augustine, Fla.)",
3117830,"Dade, Francis Langhorne, 1793?-1835","http://id.loc.gov/authorities/names/n94056731"
3118054,"Smith, Franklin W",
3118070,"Smith, Franklin W",
3118099,"Castillo de San Marcos (Saint Augustine, Fla.)",
3118142,"Dade, Francis Langhorne, 1793?-1835","http://id.loc.gov/authorities/names/n94056731"
3118657,"Catholic Church",
3121865,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
3124738,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124754,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124771,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124788,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124807,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124823,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124836,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124854,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124869,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124884,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124900,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124922,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124941,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124957,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124979,"Castillo de San Marcos (Saint Augustine, Fla.)",
3124994,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125013,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125030,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125048,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125065,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125083,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125102,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125119,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125138,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125157,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125177,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125190,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125208,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125222,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125239,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125253,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125274,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125285,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125299,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125310,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125325,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125338,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125352,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125366,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125384,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125400,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125413,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125429,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125443,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125462,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125476,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125494,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125513,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125525,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125547,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125555,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125573,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125586,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125600,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125615,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125624,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125635,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125649,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125661,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125672,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125688,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125702,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125713,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125730,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125742,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125758,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125772,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125785,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125799,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125810,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125824,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125836,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125854,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125872,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125887,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125905,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125920,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125936,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125947,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125965,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125978,"Castillo de San Marcos (Saint Augustine, Fla.)",
3125993,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126007,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126025,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126044,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126058,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126074,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126088,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126102,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126115,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126132,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126149,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126166,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126183,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126202,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126220,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126236,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126250,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126262,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126286,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126300,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126315,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126335,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126356,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126371,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126390,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126410,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126427,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126445,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126464,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126481,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126501,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126519,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126537,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126552,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126568,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126590,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126608,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126624,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126643,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126655,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126674,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126690,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126704,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126720,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126737,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126750,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126767,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126787,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126805,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126823,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126840,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126860,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126877,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126893,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126911,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126929,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126941,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126962,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126977,"Castillo de San Marcos (Saint Augustine, Fla.)",
3126996,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127015,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127027,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127040,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127054,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127065,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127078,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127092,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127107,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127118,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127131,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127145,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127158,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127173,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127184,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127199,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127211,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127228,"Castillo de San Marcos (Saint Augustine, Fla.)",
3127243,"Castillo de San Marcos (Saint Augustine, Fla.)",
3132117,"Cotton States Exposition (1895 : Atlanta, Ga.)",
3132145,"Oakland Cemetery (Atlanta, Ga.)",
3132160,"Oakland Cemetery (Atlanta, Ga.)",
3132218,"Cotton States Exposition (1895 : Atlanta, Ga.)",
3132234,"Cotton States Exposition (1895 : Atlanta, Ga.)",
3132512,"Oakland Cemetery (Atlanta, Ga.)",
3132561,"Lee, Robert E. (Robert Edward), 1807-1870","http://id.loc.gov/authorities/names/n80044891"
3132576,"Lee, Robert E. (Robert Edward), 1807-1870","http://id.loc.gov/authorities/names/n80044891"
3132592,"Lee, Robert E. (Robert Edward), 1807-1870","http://id.loc.gov/authorities/names/n80044891"
3132610,"Lee, Robert E. (Robert Edward), 1807-1870","http://id.loc.gov/authorities/names/n80044891"
3133080,"Wesleyan Female College (Macon, Ga.)",
3133107,"Knights Templar (Masonic order)",
3133646,"Episcopal Church",
3133775,"Sherman, William T. (William Tecumseh), 1820-1891","http://id.loc.gov/authorities/names/n80013437"
3133911,"Sherman, William T. (William Tecumseh), 1820-1891","http://id.loc.gov/authorities/names/n80013437"
3133973,"Sherman, William T. (William Tecumseh), 1820-1891","http://id.loc.gov/authorities/names/n80013437"
3133988,"Sherman, William T. (William Tecumseh), 1820-1891","http://id.loc.gov/authorities/names/n80013437"
3134004,"Sherman, William T. (William Tecumseh), 1820-1891","http://id.loc.gov/authorities/names/n80013437"
3134150,"Georgia. Chatham Artillery of Savannah",
3134166,"Sherman, William T. (William Tecumseh), 1820-1891","http://id.loc.gov/authorities/names/n80013437"
3134239,"Bonaventure Cemetery (Savannah, Ga.)",
3134253,"Bonaventure Cemetery (Savannah, Ga.)",
3134271,"Bonaventure Cemetery (Savannah, Ga.)",
3134283,"Bonaventure Cemetery (Savannah, Ga.)",
3134296,"Bonaventure Cemetery (Savannah, Ga.)",
3134315,"Bonaventure Cemetery (Savannah, Ga.)",
3134353,"Bonaventure Cemetery (Savannah, Ga.)",
3134369,"Bonaventure Cemetery (Savannah, Ga.)",
3134369,"Clinch, Charles P. (Charles Powell), 1797-1880",
